Order_ID,Date,Customer_ID,Price,Chair,Stool,Table,Cabinet,Dresser,Couch,Bed,Shelf
14285136,2015-03-06,6292,2266,0,0,0,0,0,0,1,2
19615137,2015-03-06,1824,1151,0,0,1,0,1,0,0,1
42075138,2015-03-06,9069,1006,3,3,1,0,0,0,0,0
6345139,2015-03-06,5495,1060,3,0,0,0,1,0,0,1
46535140,2015-03-07,9513,2410,0,0,1,2,2,0,0,0
23995141,2015-03-07,2258,1398,0,0,0,0,0,3,0,0
43025142,2015-03-07,9160,2625,0,3,0,1,0,0,1,0
36415143,2015-03-07,8498,850,2,2,0,1,0,0,0,0
11365144,2015-03-07,5992,992,0,0,2,0,0,0,0,1
9355145,2015-03-07,790,2887,0,0,0,1,1,0,1,0
33895146,2015-03-08,8243,2579,0,3,1,0,0,0,1,0
31075147,2015-03-08,7960,693,3,0,0,0,0,0,0,2
27915148,2015-03-09,2643,969,2,3,0,0,0,1,0,0
21625149,2015-03-09,7013,1189,0,3,0,2,0,0,0,0
39505150,2015-03-09,3800,2383,3,0,0,0,0,0,1,1
10295151,2015-03-10,878,2371,0,3,0,0,0,0,1,1
23415152,2015-03-10,2189,2814,0,0,0,0,0,2,1,0
16995153,2015-03-10,1546,992,0,0,2,0,0,0,0,1
30695154,2015-03-11,2915,2534,2,0,0,1,0,0,1,0
14825155,2015-03-11,1327,1471,0,0,0,1,1,1,0,0
14355156,2015-03-12,6279,2774,0,0,0,2,0,0,1,0
34155157,2015-03-12,3258,1292,0,0,1,2,0,0,0,0
31555158,2015-03-12,7997,2474,0,0,1,0,0,0,1,1
48895159,2015-03-12,9730,2748,0,0,1,0,0,1,1,0
2745160,2015-03-13,114,2637,3,0,0,1,0,0,1,0
18715161,2015-03-13,6710,1197,0,0,0,1,1,0,0,1
9045162,2015-03-14,742,2907,0,0,0,0,1,1,1,0
14595163,2015-03-15,6296,2520,0,0,0,1,0,0,1,1
19465164,2015-03-16,6782,994,0,6,1,0,0,0,0,0
26525165,2015-03-16,7487,2728,0,0,1,1,0,0,1,0
43465166,2015-03-17,4180,3956,0,0,0,0,0,0,2,1
13655167,2015-03-17,6198,1058,0,0,1,0,0,1,0,1
49615168,2015-03-17,4793,2728,0,0,1,1,0,0,1,0
35365169,2015-03-18,3367,3000,0,0,0,0,2,0,1,0
2015170,2015-03-18,31,2520,0,0,0,1,0,0,1,1
34705171,2015-03-18,8299,878,4,0,0,0,0,1,0,0
40395172,2015-03-18,3867,1104,0,0,0,1,0,1,0,1
33995173,2015-03-19,8226,2591,3,0,1,0,0,0,1,0
19855174,2015-03-19,6811,870,2,2,0,0,0,1,0,0
17625175,2015-03-19,1587,901,3,0,1,0,0,0,0,1
6505176,2015-03-19,5474,2682,0,0,2,0,0,0,1,0
12025177,2015-03-19,6025,2480,0,2,1,0,0,0,1,0
42725178,2015-03-19,4094,1006,3,3,1,0,0,0,0,0
20555179,2015-03-20,6876,1217,0,0,0,0,1,1,0,1
10835180,2015-03-20,5903,1683,0,0,0,0,1,2,0,1
42405181,2015-03-21,9059,3970,2,0,0,0,0,0,2,0
33085182,2015-03-21,3126,2294,4,0,0,0,0,0,1,0
17615183,2015-03-22,6578,2748,0,0,1,0,0,1,1,0
6435184,2015-03-22,5459,4164,0,0,1,0,0,0,2,0
20485185,2015-03-22,6863,915,6,3,0,0,0,0,0,0
2335186,2015-03-23,47,2639,0,2,0,0,1,0,1,0
29175187,2015-03-23,2730,1084,0,0,0,2,0,0,0,1
6415188,2015-03-23,453,2907,0,0,0,0,1,1,1,0
14685189,2015-03-23,6279,2750,3,0,0,0,1,0,1,0
26385190,2015-03-24,2448,3174,0,0,1,2,0,0,1,0
40565191,2015-03-24,8865,1058,0,0,1,0,0,1,0,1
38225192,2015-03-24,8630,2794,0,0,0,1,0,1,1,0
27115193,2015-03-24,7518,2480,0,2,1,0,0,0,1,0
37495194,2015-03-24,3555,1052,3,3,0,1,0,0,0,0
9225195,2015-03-25,727,1221,3,0,0,1,0,1,0,0
25075196,2015-03-25,7311,1324,2,0,0,0,2,0,0,0
20785197,2015-03-25,1881,2750,3,0,0,0,1,0,1,0
27155198,2015-03-27,2517,967,3,0,0,0,0,1,0,1
13135199,2015-03-27,6114,1006,2,0,2,0,0,0,0,0
15275200,2015-03-27,1327,1058,0,0,1,0,0,1,0,1
5915201,2015-03-27,390,1425,0,0,1,0,1,1,0,0
29905202,2015-03-27,7788,901,3,0,1,0,0,0,0,1
22935203,2015-03-27,7090,1256,0,3,1,0,1,0,0,0
8415204,2015-03-28,5637,2907,0,0,0,0,1,1,1,0
21895205,2015-03-28,6984,1324,2,0,0,0,2,0,0,0
6805206,2015-03-28,5474,2534,2,0,0,1,0,0,1,0
43765207,2015-03-29,9169,1052,2,0,1,1,0,0,0,0
16675208,2015-03-29,1459,2738,0,3,0,0,1,0,1,0
43485209,2015-03-29,9139,2488,3,3,0,0,0,0,1,0
11095210,2015-03-29,5899,943,0,0,0,0,1,0,0,2
5205211,2015-03-29,309,2748,0,0,1,0,0,1,1,0
3765212,2015-03-30,5164,967,3,0,0,0,0,1,0,1
11195213,2015-03-30,906,1312,0,0,1,1,0,1,0,0
35925214,2015-03-30,8378,3962,0,2,0,0,0,0,2,0
9425215,2015-04-01,727,1266,0,0,2,0,0,1,0,0
45385216,2015-04-02,4322,1197,0,0,0,1,1,0,0,1
36165217,2015-04-02,3399,2682,0,0,2,0,0,0,1,0
48525218,2015-04-02,9634,1246,0,0,2,1,0,0,0,0
37175219,2015-04-03,8498,2526,0,2,0,1,0,0,1,0
47625220,2015-04-03,4542,2738,0,3,0,0,1,0,1,0
24085221,2015-04-05,7187,2657,3,0,0,0,0,1,1,0
10855222,2015-04-05,863,2236,4,0,0,2,0,2,0,0
21935223,2015-04-06,1970,2488,2,0,1,0,0,0,1,0
7985224,2015-04-06,574,2474,0,0,1,0,0,0,1,1
19365225,2015-04-07,6711,901,3,0,1,0,0,0,0,1
4855226,2015-04-07,259,2591,3,0,1,0,0,0,1,0
17695227,2015-04-07,6542,1072,2,0,1,0,0,1,0,0
30295228,2015-04-08,7801,2540,0,0,0,0,0,1,1,1
6515229,2015-04-09,5422,4164,0,0,1,0,0,0,2,0
33625230,2015-04-09,3132,2540,0,0,0,0,0,1,1,1
27385231,2015-04-09,7507,1229,0,3,0,0,0,2,0,0
45675232,2015-04-09,9335,2540,0,0,0,0,0,1,1,1
10435233,2015-04-11,810,3297,0,3,0,0,2,0,1,0
34525234,2015-04-11,8218,2591,3,0,1,0,0,0,1,0
8235235,2015-04-11,588,2682,0,0,2,0,0,0,1,0
43265236,2015-04-11,4090,4164,0,0,1,0,0,0,2,0
17115237,2015-04-13,1474,1246,0,0,2,1,0,0,0,0
32355238,2015-04-13,7997,1175,3,0,1,0,0,1,0,0
12315239,2015-04-13,5992,1425,0,0,1,0,1,1,0,0
15895240,2015-04-13,1349,1163,0,3,1,0,0,1,0,0
6695241,2015-04-13,5428,4164,0,0,1,0,0,0,2,0
1215242,2015-04-14,9879,4230,0,0,0,0,0,1,2,0
16815243,2015-04-14,6438,3192,0,0,0,0,2,0,1,1
38745244,2015-04-15,8630,1155,3,0,1,1,0,0,0,0
1285245,2015-04-15,4883,955,0,3,0,0,0,1,0,1
28895246,2015-04-15,2643,889,0,3,1,0,0,0,0,1
32975247,2015-04-15,3050,2591,3,0,1,0,0,0,1,0
43435248,2015-04-16,4095,1451,0,0,0,2,1,0,0,0
43435249,2015-04-16,4094,810,6,0,0,0,0,0,0,1
38285250,2015-04-17,3578,2637,3,0,0,1,0,0,1,0
25935251,2015-04-17,2342,2633,0,0,0,0,1,0,1,1
8965252,2015-04-18,644,1241,3,0,0,0,0,2,0,0
16975253,2015-04-18,6444,610,4,2,0,0,0,0,0,0
3695254,2015-04-18,5115,1242,0,4,1,1,0,0,0,0
27475255,2015-04-18,2492,2748,0,0,1,0,0,1,1,0
20105256,2015-04-19,1754,3956,0,0,0,0,0,0,2,1
35205257,2015-04-19,8263,2907,0,0,0,0,1,1,1,0
43305258,2015-04-19,9072,3240,0,0,0,2,0,1,1,0
37715259,2015-04-19,8512,2488,2,0,1,0,0,0,1,0
15905260,2015-04-20,1330,4164,0,0,1,0,0,0,2,0
40525261,2015-04-20,8791,2728,0,0,1,1,0,0,1,0
18315262,2015-04-21,1569,1815,0,3,1,0,2,0,0,0
40515263,2015-04-21,8788,4960,0,4,2,0,0,0,2,0
3215264,2015-04-21,5057,998,0,2,2,0,0,0,0,0
8935265,2015-04-22,628,1155,3,0,1,1,0,0,0,0
4085266,2015-04-22,5142,1197,0,0,0,1,1,0,0,1
18595267,2015-04-22,6592,2591,3,0,1,0,0,0,1,0
29985268,2015-04-23,2730,2272,0,2,0,0,0,0,1,1
18115269,2015-04-23,6542,1211,2,0,0,1,1,0,0,0
36375270,2015-04-24,8367,5646,0,0,0,0,0,0,3,0
43655271,2015-04-24,4094,4073,3,0,0,0,0,0,2,0
17975272,2015-04-24,6525,2728,0,0,1,1,0,0,1,0
40445273,2015-04-24,3771,2294,4,0,0,0,0,0,1,0
5765274,2015-04-25,302,4656,0,0,0,2,0,0,2,0
24965275,2015-04-25,7221,2534,2,0,0,1,0,0,1,0
41585276,2015-04-25,8882,1212,4,0,2,0,0,0,0,0
3245277,2015-04-25,47,1118,2,0,0,1,0,1,0,0
12985278,2015-04-25,1020,973,3,2,0,0,0,1,0,0
7325279,2015-04-26,453,2887,0,0,0,1,1,0,1,0
39065280,2015-04-26,3626,798,2,0,1,0,0,0,0,1
31415281,2015-04-26,2860,2371,0,3,0,0,0,0,1,1
19395282,2015-04-26,6657,2907,0,0,0,0,1,1,1,0
41345283,2015-04-26,3851,1266,0,0,2,0,0,1,0,0
1045284,2015-04-27,4820,3962,0,2,0,0,0,0,2,0
37485285,2015-04-27,8463,3956,0,0,0,0,0,0,2,1
9525286,2015-04-27,5666,2488,3,3,0,0,0,0,1,0
32845287,2015-04-27,7997,2591,3,0,1,0,0,0,1,0
29025288,2015-04-27,7614,2488,2,0,1,0,0,0,1,0
33195289,2015-04-28,8030,1038,0,0,1,1,0,0,0,1
35095290,2015-04-28,3219,1312,0,0,1,1,0,1,0,0
48875291,2015-04-28,4596,1155,3,0,1,1,0,0,0,0
12865292,2015-04-29,5994,842,0,4,0,1,0,0,0,0
46985293,2015-04-29,9405,963,2,2,0,0,1,0,0,0
10625294,2015-04-29,5768,943,0,0,0,0,1,0,0,2
3705295,2015-04-30,75,610,4,2,0,0,0,0,0,0
965296,2015-04-30,4800,1480,0,4,0,2,0,0,0,1
26185297,2015-04-30,7321,2500,6,0,0,0,0,0,1,0
22625298,2015-04-30,6964,2645,0,3,0,0,0,1,1,0
41875299,2015-05-01,8888,4210,0,0,0,1,0,0,2,0
5095300,2015-05-01,209,2488,2,0,1,0,0,0,1,0
41865301,2015-05-01,3885,2639,0,2,0,0,1,0,1,0
17885302,2015-05-02,1486,2500,6,0,0,0,0,0,1,0
13155303,2015-05-02,1012,1405,0,0,1,1,1,0,0,0
30315304,2015-05-03,2727,1425,0,0,1,0,1,1,0,0
49005305,2015-05-03,4595,2488,2,0,1,0,0,0,1,0
4275306,2015-05-03,121,1060,3,0,0,0,1,0,0,1
40845307,2015-05-03,3777,2196,4,0,0,4,0,0,0,0
13145308,2015-05-03,1006,1038,0,0,1,1,0,0,0,1
13155309,2015-05-04,1006,693,3,0,0,0,0,0,0,2
22675310,2015-05-05,6957,1629,0,3,1,0,0,2,0,0
17785311,2015-05-06,1467,889,0,3,1,0,0,0,0,1
12495312,2015-05-06,937,1584,0,0,0,0,2,1,0,0
5385313,2015-05-07,5225,2389,3,2,0,0,0,0,1,0
47485314,2015-05-07,9434,2591,3,0,1,0,0,0,1,0
18065315,2015-05-08,1491,2474,0,0,1,0,0,0,1,1
8225316,2015-05-09,506,856,0,2,0,0,0,1,0,1
41175317,2015-05-09,8800,2383,3,0,0,0,0,0,1,1
10605318,2015-05-09,5742,2738,0,3,0,0,1,0,1,0
4295319,2015-05-10,110,1314,3,0,0,1,1,0,0,0
23185320,2015-05-11,6998,2728,0,0,1,1,0,0,1,0
20165321,2015-05-11,1695,3956,0,0,0,0,0,0,2,1
38245322,2015-05-13,8502,4230,0,0,0,0,0,1,2,0
42065323,2015-05-14,3883,4073,3,0,0,0,0,0,2,0
16665324,2015-05-14,1342,1044,0,2,1,1,0,0,0,0
14065325,2015-05-14,1081,2474,0,0,1,0,0,0,1,1
12825326,2015-05-15,5956,2814,0,0,0,0,0,2,1,0
29935327,2015-05-15,7666,4323,0,0,0,0,1,0,2,0
4905328,2015-05-15,162,2294,4,0,0,0,0,0,1,0
16965329,2015-05-15,1367,2794,0,0,0,1,0,1,1,0
4035330,2015-05-16,73,2540,0,0,0,0,0,1,1,1
8375331,2015-05-16,506,2637,3,0,0,1,0,0,1,0
37215332,2015-05-16,8389,971,4,0,0,0,1,0,0,0
42775333,2015-05-16,8944,812,4,0,1,0,0,0,0,0
36595334,2015-05-16,8325,588,0,4,0,0,0,0,0,1
35195335,2015-05-17,3184,2814,0,0,0,0,0,2,1,0
3065336,2015-05-17,9970,2647,2,0,0,0,1,0,1,0
18235337,2015-05-18,6486,858,4,0,0,1,0,0,0,0
31875338,2015-05-18,2849,1918,0,0,2,0,2,0,0,0
25915339,2015-05-18,2252,2383,3,0,0,0,0,0,1,1
17655340,2015-05-18,6425,2750,3,0,0,0,1,0,1,0
27165341,2015-05-18,7375,2633,0,0,0,0,1,0,1,1
30725342,2015-05-20,2730,1138,2,0,0,0,0,2,0,0
22995343,2015-05-20,6956,1104,0,0,0,1,0,1,0,1
7535344,2015-05-21,409,3083,3,0,0,2,0,0,1,0
49775345,2015-05-21,9632,901,3,0,1,0,0,0,0,1
34115346,2015-05-21,3065,1471,0,0,0,1,1,1,0,0
23505347,2015-05-21,2003,1124,0,0,0,0,0,2,0,1
24975348,2015-05-22,2149,1358,0,0,0,2,0,1,0,0
22615349,2015-05-22,1912,953,3,2,0,1,0,0,0,0
95350,2015-05-23,4659,2794,0,0,0,1,0,1,1,0
1875351,2015-05-23,4836,1175,3,0,1,0,0,1,0,0
35955352,2015-05-24,8243,2591,3,0,1,0,0,0,1,0
22025353,2015-05-24,1849,992,0,0,2,0,0,0,0,1
35385354,2015-05-25,3184,810,6,0,0,0,0,0,0,1
21095355,2015-05-25,1754,2748,0,0,1,0,0,1,1,0
31955356,2015-05-25,7839,1143,0,3,1,1,0,0,0,0
39955357,2015-05-25,3638,3956,0,0,0,0,0,0,2,1
27575358,2015-05-26,7399,2554,2,0,0,0,0,1,1,0
28845359,2015-05-27,7525,1098,2,0,0,2,0,0,0,0
43315360,2015-05-27,8971,2728,0,0,1,1,0,0,1,0
40815361,2015-05-28,3720,2488,2,0,1,0,0,0,1,0
33295362,2015-05-29,7967,804,2,2,1,0,0,0,0,0
36305363,2015-05-29,3267,2202,0,0,0,2,2,0,0,1
40105364,2015-05-29,8646,1314,3,0,0,1,1,0,0,0
42265365,2015-05-30,8861,1097,0,3,2,0,0,0,0,0
25525366,2015-05-30,2186,2534,2,0,0,1,0,0,1,0
31045367,2015-05-30,7737,1355,0,4,1,0,1,0,0,0
24095368,2015-05-31,7041,2636,0,0,1,0,4,0,0,0
32255369,2015-05-31,7856,1217,0,0,0,0,1,1,0,1
11735370,2015-05-31,5803,784,0,0,1,0,0,0,0,2
11705371,2015-06-01,5799,3000,0,0,0,0,2,0,1,0
48695372,2015-06-01,9497,1378,0,0,0,1,0,2,0,0
14475373,2015-06-02,1074,1165,2,0,1,0,1,0,0,0
11015374,2015-06-02,727,1359,0,0,2,0,1,0,0,0
10415375,2015-06-03,5666,4073,3,0,0,0,0,0,2,0
31445376,2015-06-03,2768,2520,0,0,0,1,0,0,1,1
37355377,2015-06-03,3358,3956,0,0,0,0,0,0,2,1
21505378,2015-06-03,1772,2625,0,3,0,1,0,0,1,0
23815379,2015-06-03,2002,1217,0,0,0,0,1,1,0,1
19775380,2015-06-03,6597,2266,0,0,0,0,0,0,1,2
13105381,2015-06-04,929,1072,2,0,1,0,0,1,0,0
18415382,2015-06-05,1459,4073,3,0,0,0,0,0,2,0
43825383,2015-06-05,8999,2750,3,0,0,0,1,0,1,0
4795384,2015-06-05,5095,1246,0,0,2,1,0,0,0,0
4015385,2015-06-06,16,901,4,3,0,0,0,0,0,1
18475386,2015-06-08,1461,2591,3,0,1,0,0,0,1,0
16825387,2015-06-08,1295,2480,0,2,1,0,0,0,1,0
17065388,2015-06-09,6318,2520,0,0,0,1,0,0,1,1
22025389,2015-06-10,6813,1157,0,2,1,0,1,0,0,0
9275390,2015-06-10,5537,901,3,0,1,0,0,0,0,1
40295391,2015-06-10,3638,850,0,0,0,0,0,1,0,2
8985392,2015-06-11,506,2728,0,0,1,1,0,0,1,0
12125393,2015-06-11,5819,1641,3,0,1,0,0,2,0,0
42865394,2015-06-11,8892,2682,0,0,2,0,0,0,1,0
5865395,2015-06-11,5191,935,0,3,0,1,0,0,0,1
37855396,2015-06-11,8389,1072,2,0,1,0,0,1,0,0
22935397,2015-06-11,1896,3970,2,0,0,0,0,0,2,0
37655398,2015-06-12,3367,1209,0,3,0,1,0,1,0,0
45385399,2015-06-13,9139,1048,0,3,0,0,1,0,0,1
20815400,2015-06-13,6681,2383,3,0,0,0,0,0,1,1
10675401,2015-06-14,5666,3000,0,0,0,0,2,0,1,0
3515402,2015-06-14,9949,2520,0,0,0,1,0,0,1,1
33925403,2015-06-14,2989,2383,3,0,0,0,0,0,1,1
9355404,2015-06-15,531,1151,0,0,1,0,1,0,0,1
17015405,2015-06-15,6296,2474,0,0,1,0,0,0,1,1
32135406,2015-06-15,2807,2488,3,3,0,0,0,0,1,0
35185407,2015-06-16,8111,1163,0,3,1,0,0,1,0,0
35355408,2015-06-16,8127,1165,2,0,1,0,1,0,0,0
33775409,2015-06-16,2968,2371,0,3,0,0,0,0,1,1
11455410,2015-06-16,735,3574,0,0,2,2,0,0,1,0
24105411,2015-06-16,6999,1268,3,0,1,0,1,0,0,0
34815412,2015-06-16,8069,1314,3,0,0,1,1,0,0,0
29815413,2015-06-16,7568,1570,0,0,0,1,0,2,0,1
23385414,2015-06-17,1924,1314,3,0,0,1,1,0,0,0
41405415,2015-06-17,8725,2371,0,3,0,0,0,0,1,1
40155416,2015-06-17,3599,4323,0,0,0,0,1,0,2,0
17445417,2015-06-18,1327,2633,0,0,0,0,1,0,1,1
20125418,2015-06-18,6594,4230,0,0,0,0,0,1,2,0
10205419,2015-06-18,601,2748,0,0,1,0,0,1,1,0
26815420,2015-06-18,2261,1064,0,2,1,0,0,1,0,0
38345421,2015-06-18,8413,1359,0,0,2,0,1,0,0,0
12255422,2015-06-19,5803,830,0,0,0,1,0,0,0,2
42115423,2015-06-19,8788,5456,0,0,2,2,0,0,2,0
43995424,2015-06-19,8975,2657,3,0,0,0,0,1,1,0
7185425,2015-06-20,293,3962,0,2,0,0,0,0,2,0
28375426,2015-06-20,7411,2796,0,0,0,0,0,6,0,0
26795427,2015-06-20,2252,1064,6,0,0,1,0,0,0,0
755428,2015-06-21,4647,1064,6,0,0,1,0,0,0,0
10345429,2015-06-22,5605,992,0,0,2,0,0,0,0,1
16145430,2015-06-23,1184,3970,2,0,0,0,0,0,2,0
15985431,2015-06-23,6167,4210,0,0,0,1,0,0,2,0
47545432,2015-06-23,4322,804,2,2,1,0,0,0,0,0
49325433,2015-06-23,9499,2887,0,0,0,1,1,0,1,0
9715434,2015-06-23,5537,1038,0,0,1,1,0,0,0,1
3185435,2015-06-23,4883,2579,0,3,1,0,0,0,1,0
28365436,2015-06-24,7400,2637,3,0,0,1,0,0,1,0
39375437,2015-06-24,8500,3400,0,0,1,0,2,0,1,0
27125438,2015-06-24,7274,2526,0,2,0,1,0,0,1,0
43545439,2015-06-25,8915,3260,0,0,0,1,0,2,1,0
33375440,2015-06-25,2897,2266,0,0,0,0,0,0,1,2
17065441,2015-06-25,6265,1266,0,0,2,0,0,1,0,0
33135442,2015-06-26,2871,4965,3,0,0,2,0,0,2,0
19175443,2015-06-26,1474,1072,3,3,0,0,0,1,0,0
23075444,2015-06-27,6863,4230,0,0,0,0,0,1,2,0
9205445,2015-06-27,475,1268,3,0,1,0,1,0,0,0
45545446,2015-06-27,9108,2728,0,0,1,1,0,0,1,0
38705447,2015-06-28,3423,2738,0,3,0,0,1,0,1,0
12475448,2015-06-28,5799,858,4,0,0,1,0,0,0,0
23035449,2015-06-29,1854,3962,0,2,0,0,0,0,2,0
11405450,2015-06-29,690,2907,0,0,0,0,1,1,1,0
17725451,2015-06-29,6321,2383,3,0,0,0,0,0,1,1
30055452,2015-06-30,7553,812,4,0,1,0,0,0,0,0
41245453,2015-07-01,3671,2647,2,0,0,0,1,0,1,0
33035454,2015-07-02,2849,3240,0,0,0,2,0,1,1,0
32195455,2015-07-02,2764,1584,0,0,0,0,2,1,0,0
43715456,2015-07-02,8915,1359,0,0,2,0,1,0,0,0
21365457,2015-07-04,6679,1314,3,0,0,1,1,0,0,0
33335458,2015-07-04,7875,2633,0,0,0,0,1,0,1,1
30695459,2015-07-04,2610,810,6,0,0,0,0,0,0,1
45555460,2015-07-04,4095,2748,0,0,1,0,0,1,1,0
38845461,2015-07-05,3423,1312,0,0,1,1,0,1,0,0
43455462,2015-07-06,3883,1165,3,3,0,0,1,0,0,0
24575463,2015-07-06,1994,1338,0,0,0,3,0,0,0,0
23185464,2015-07-06,1854,844,2,0,0,1,0,0,0,1
43485465,2015-07-06,3883,2540,0,0,0,0,0,1,1,1
1925466,2015-07-07,4726,2389,3,2,0,0,0,0,1,0
12095467,2015-07-09,5742,1058,0,0,1,0,0,1,0,1
30365468,2015-07-09,7568,2841,0,0,1,0,1,0,1,0
16675469,2015-07-10,6198,709,4,3,0,0,0,0,0,0
9465470,2015-07-10,5476,1118,2,0,0,1,0,1,0,0
22865471,2015-07-10,1815,2488,3,3,0,0,0,0,1,0
39355472,2015-07-10,8463,2474,0,0,1,0,0,0,1,1
18905473,2015-07-10,1417,4210,0,0,0,1,0,0,2,0
11745474,2015-07-11,5700,1266,0,0,2,0,0,1,0,0
20625475,2015-07-11,1587,1241,3,0,0,0,0,2,0,0
33035476,2015-07-12,7827,1484,0,0,1,2,0,0,0,1
35895477,2015-07-13,8112,5646,0,0,0,0,0,0,3,0
7655478,2015-07-13,287,2748,0,0,1,0,0,1,1,0
13625479,2015-07-13,5883,1058,0,0,1,0,0,1,0,1
20225480,2015-07-13,6542,1058,0,0,1,0,0,1,0,1
13365481,2015-07-13,855,957,2,0,0,0,1,0,0,1
23455482,2015-07-13,6863,4073,3,0,0,0,0,0,2,0
6955483,2015-07-14,212,1334,3,0,0,0,1,1,0,0
44335484,2015-07-14,8949,1980,0,4,0,0,2,1,0,0
31905485,2015-07-14,7705,1491,0,0,0,0,1,2,0,0
36105486,2015-07-14,8124,1064,0,2,1,0,0,1,0,0
5345487,2015-07-14,47,610,4,2,0,0,0,0,0,0
35575488,2015-07-15,8069,1312,0,0,1,1,0,1,0,0
44305489,2015-07-15,3941,3111,0,3,0,0,0,2,1,0
42805490,2015-07-16,8790,3956,0,0,0,0,0,0,2,1
46235491,2015-07-16,4132,2488,2,0,1,0,0,0,1,0
49845492,2015-07-16,4492,784,0,0,1,0,0,0,0,2
45395493,2015-07-16,9046,2633,0,0,0,0,1,0,1,1
10955494,2015-07-16,601,1175,3,0,1,0,0,1,0,0
9045495,2015-07-16,5409,856,0,2,0,0,0,1,0,1
35325496,2015-07-17,3036,784,0,0,1,0,0,0,0,2
30135497,2015-07-17,2516,1217,0,0,0,0,1,1,0,1
40925498,2015-07-17,8594,901,3,0,1,0,0,0,0,1
1065499,2015-07-17,9607,1996,4,0,0,0,2,1,0,0
8865500,2015-07-17,5386,3400,0,0,1,0,2,0,1,0
18965501,2015-07-18,6395,2591,3,0,1,0,0,0,1,0
10425502,2015-07-18,5540,3956,0,0,0,0,0,0,2,1
41295503,2015-07-18,3626,1324,2,0,0,0,2,0,0,0
32535504,2015-07-18,2749,1072,2,0,1,0,0,1,0,0
7735505,2015-07-18,268,2474,0,0,1,0,0,0,1,1
13165506,2015-07-19,810,1006,3,3,1,0,0,0,0,0
825507,2015-07-20,9575,1157,0,2,1,0,1,0,0,0
44235508,2015-07-20,8915,4164,0,0,1,0,0,0,2,0
7755509,2015-07-20,266,4230,0,0,0,0,0,1,2,0
13735510,2015-07-22,863,3192,0,0,0,0,2,0,1,1
18295511,2015-07-22,6318,4210,0,0,0,1,0,0,2,0
26625512,2015-07-22,2150,1110,0,2,0,1,0,1,0,0
20685513,2015-07-22,6555,2383,3,0,0,0,0,0,1,1
30945514,2015-07-24,2580,2750,3,0,0,0,1,0,1,0
18105515,2015-07-24,1295,810,6,0,0,0,0,0,0,1
43415516,2015-07-25,3825,1312,0,0,1,1,0,1,0,0
37865517,2015-07-25,3269,1358,0,0,0,2,0,1,0,0
24975518,2015-07-25,6979,2633,0,0,0,0,1,0,1,1
3355519,2015-07-25,4816,2774,0,0,0,2,0,0,1,0
25845520,2015-07-25,7064,2474,0,0,1,0,0,0,1,1
19335521,2015-07-26,6412,1084,0,0,0,2,0,0,0,1
41485522,2015-07-26,8626,1378,0,0,0,1,0,2,0,0
35735523,2015-07-26,3050,2907,0,0,0,0,1,1,1,0
10305524,2015-07-27,506,2887,0,0,0,1,1,0,1,0
3615525,2015-07-27,4836,1425,0,0,1,0,1,1,0,0
38155526,2015-07-27,8289,1165,2,0,1,0,1,0,0,0
20755527,2015-07-27,1548,2728,0,0,1,1,0,0,1,0
44185528,2015-07-27,8890,4073,3,0,0,0,0,0,2,0
43615529,2015-07-28,8832,3240,0,0,0,2,0,1,1,0
33175530,2015-07-28,7787,1097,0,3,2,0,0,0,0,0
32065531,2015-07-29,2675,1098,2,0,0,2,0,0,0,0
25455532,2015-07-30,7013,1221,3,0,0,1,0,1,0,0
12135533,2015-07-30,5680,4210,0,0,0,1,0,0,2,0
41425534,2015-07-30,8608,1018,6,0,1,0,0,0,0,0
15795535,2015-07-30,1044,2682,0,0,2,0,0,0,1,0
20935536,2015-07-30,1557,3970,2,0,0,0,0,0,2,0
42085537,2015-07-30,3671,2633,0,0,0,0,1,0,1,1
26365538,2015-07-31,7098,907,3,2,1,0,0,0,0,0
31795539,2015-07-31,2640,2266,0,0,0,0,0,0,1,2
46305540,2015-07-31,4090,836,0,2,0,1,0,0,0,1
37275541,2015-07-31,3186,1355,0,4,1,0,1,0,0,0
19785542,2015-08-01,1436,2728,0,0,1,1,0,0,1,0
35325543,2015-08-02,2989,1827,3,0,1,0,2,0,0,0
28055544,2015-08-02,2261,1118,2,0,0,1,0,1,0,0
15835545,2015-08-02,1038,2520,0,0,0,1,0,0,1,1
41455546,2015-08-02,3599,2476,0,6,0,0,0,0,1,0
46645547,2015-08-03,4117,1006,2,0,2,0,0,0,0,0
41745548,2015-08-03,3626,1060,0,6,0,0,0,1,0,0
3125549,2015-08-03,4763,2591,3,0,1,0,0,0,1,0
46825550,2015-08-05,4132,1006,2,0,2,0,0,0,0,0
39195551,2015-08-06,3368,2633,0,0,0,0,1,0,1,1
12225552,2015-08-06,5670,1292,0,0,1,2,0,0,0,0
6675553,2015-08-06,114,2383,3,0,0,0,0,0,1,1
40525554,2015-08-06,8498,1118,2,0,0,1,0,1,0,0
19225555,2015-08-07,1367,850,0,0,0,0,0,1,0,2
38985556,2015-08-07,8342,2266,0,0,0,0,0,0,1,2
32005557,2015-08-07,2643,1072,2,0,1,0,0,1,0,0
5895558,2015-08-07,31,955,0,3,0,0,0,1,0,1
20335559,2015-08-08,6474,1629,0,3,1,0,0,2,0,0
18185560,2015-08-08,6258,850,0,0,0,0,0,1,0,2
23855561,2015-08-08,1824,4230,0,0,0,0,0,1,2,0
